Trip ID,Pickup Date,Pickup Time,Pickup Location,Dropoff Location,Passenger Count,Total Bookings,Booking Value,Trip Distance,Vehicle,Payment_type
24057,2024-06-09 00:00:00,1899-12-30 06:35:12,Upper East Side North,Lenox Hill West,1,1.0,$6.0,1.5,Uber Comfort,Cash
24058,2024-06-09 00:00:00,1899-12-30 06:56:58,Garment District,Midtown Center,1,1.0,$6.5,1.09,UberXL,Uber Pay
24059,2024-06-09 00:00:00,1899-12-30 06:57:30,Yorkville West,Midtown Center,1,1.0,$11.5,2.53,UberX,Cash
24060,2024-06-09 00:00:00,1899-12-30 06:41:24,Yorkville West,East Harlem South,1,1.0,$7.9,1.13,UberXL,Uber Pay
24061,2024-06-09 00:00:00,1899-12-30 06:48:51,Lenox Hill East,Midtown South,1,1.0,$12.0,3.07,UberX,Cash
24062,2024-06-09 00:00:00,1899-12-30 06:28:23,Midtown North,Lenox Hill East,2,1.0,$8.0,1.47,UberX,Cash
24063,2024-06-09 00:00:00,1899-12-30 06:26:03,Upper West Side North,Midtown Center,1,1.0,$12.7,3.24,UberX,Uber Pay
24064,2024-06-09 00:00:00,1899-12-30 06:39:24,Midtown Center,East Harlem South,2,1.0,$8.0,2.07,UberX,Uber Pay
24065,2024-06-09 00:00:00,1899-12-30 06:20:13,Penn Station/Madison Sq West,Midtown East,1,1.0,$7.5,1.6,Uber Comfort,Cash
24066,2024-06-09 00:00:00,1899-12-30 06:36:28,Penn Station/Madison Sq West,Times Sq/Theatre District,1,1.0,$6.0,1.4,UberX,Cash
24067,2024-06-09 00:00:00,1899-12-30 06:36:10,Garment District,Lenox Hill East,1,1.0,$15.7,2.9,Uber Black,Uber Pay
24068,2024-06-09 00:00:00,1899-12-30 06:18:19,East Chelsea,Murray Hill,1,1.0,$7.0,1.1,UberXL,Uber Pay
24069,2024-06-09 00:00:00,1899-12-30 06:48:24,Penn Station/Madison Sq West,TriBeCa/Civic Center,1,1.0,$13.9,2.8,UberX,Uber Pay
24070,2024-06-09 00:00:00,1899-12-30 06:05:16,Alphabet City,Midtown South,1,1.0,$12.5,2.14,Uber Comfort,Uber Pay
24071,2024-06-09 00:00:00,1899-12-30 06:30:52,Upper West Side North,Lenox Hill West,1,1.0,$12.0,2.7,UberX,Uber Pay
24072,2024-06-09 00:00:00,1899-12-30 06:56:24,Midtown East,Union Sq,1,1.0,$8.3,1.32,Uber Comfort,Uber Pay
24073,2024-06-09 00:00:00,1899-12-30 06:08:01,Penn Station/Madison Sq West,Clinton East,6,1.0,$8.3,1.28,UberXL,Uber Pay
24074,2024-06-09 00:00:00,1899-12-30 06:35:16,Manhattan Valley,Kips Bay,1,1.0,$26.0,5.77,Uber Green,Uber Pay
24075,2024-06-09 00:00:00,1899-12-30 06:53:30,Yorkville West,UN/Turtle Bay South,1,1.0,$13.6,3.01,UberXL,Uber Pay
24076,2024-06-09 00:00:00,1899-12-30 06:36:34,Garment District,East Harlem South,1,1.0,$13.0,3.98,Uber Black,Uber Pay
24077,2024-06-09 00:00:00,1899-12-30 06:23:07,East Village,East Chelsea,1,1.0,$12.5,3,Uber Black,Cash
24078,2024-06-09 00:00:00,1899-12-30 06:46:59,Lenox Hill East,East Harlem South,1,1.0,$9.5,1.8,Uber Green,Uber Pay
24079,2024-06-09 00:00:00,1899-12-30 06:55:33,Clinton East,Morningside Heights,1,1.0,$13.5,4.03,UberX,Cash
24080,2024-06-09 00:00:00,1899-12-30 06:30:03,Upper West Side North,UN/Turtle Bay South,1,1.0,$20.5,4.35,Uber Comfort,Uber Pay
24081,2024-06-09 00:00:00,1899-12-30 06:50:59,Gramercy,Clinton East,1,1.0,$19.2,3.5,Uber Comfort,Uber Pay
24082,2024-06-09 00:00:00,1899-12-30 06:44:42,UN/Turtle Bay South,Lenox Hill West,1,1.0,$9.5,2.28,UberXL,Uber Pay
24083,2024-06-09 00:00:00,1899-12-30 06:54:49,Penn Station/Madison Sq West,Central Park,1,1.0,$17.5,3.8,UberXL,Uber Pay
24084,2024-06-09 00:00:00,1899-12-30 06:48:12,Manhattan Valley,Upper West Side South,1,1.0,$7.0,1.23,Uber Black,Cash
24085,2024-06-09 00:00:00,1899-12-30 06:47:57,Yorkville East,Lenox Hill East,1,1.0,$9.1,1.42,Uber Comfort,Uber Pay
24086,2024-06-09 00:00:00,1899-12-30 06:39:02,Yorkville East,Lenox Hill East,1,1.0,$7.3,1.1,UberXL,Uber Pay
24087,2024-06-09 00:00:00,1899-12-30 06:24:41,Central Harlem,Financial District North,1,1.0,$28.5,9.09,Uber Black,Uber Pay
24088,2024-06-09 00:00:00,1899-12-30 06:55:14,Battery Park City,Lower East Side,1,1.0,$15.2,2.8,UberX,Uber Pay
24089,2024-06-09 00:00:00,1899-12-30 06:15:41,East Village,Financial District South,1,1.0,$13.5,4.13,UberXL,Cash
24090,2024-06-09 00:00:00,1899-12-30 06:15:18,Penn Station/Madison Sq West,Gramercy,1,1.0,$9.0,2.03,UberX,Cash
24091,2024-06-09 00:00:00,1899-12-30 06:35:16,Lincoln Square West,Lenox Hill West,1,1.0,$8.0,1.8,Uber Black,Cash
24092,2024-06-09 00:00:00,1899-12-30 06:27:10,Hamilton Heights,Sutton Place/Turtle Bay North,1,1.0,$19.5,5.9,Uber Green,Cash
24093,2024-06-09 00:00:00,1899-12-30 06:35:20,Penn Station/Madison Sq West,Gramercy,1,1.0,$8.0,1.6,UberX,Uber Pay
24094,2024-06-09 00:00:00,1899-12-30 06:26:45,UN/Turtle Bay South,Lenox Hill East,1,1.0,$8.5,1.76,Uber Green,Uber Pay
24095,2024-06-09 00:00:00,1899-12-30 06:34:02,Lenox Hill East,Washington Heights South,1,1.0,$27.7,7.05,Uber Black,Uber Pay
24096,2024-06-09 00:00:00,1899-12-30 06:57:43,Garment District,Lenox Hill East,2,1.0,$15.9,2.74,Uber Black,Uber Pay
24097,2024-06-09 00:00:00,1899-12-30 06:34:28,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1,1.0,$13.7,2.7,UberX,Uber Pay
24098,2024-06-09 00:00:00,1899-12-30 06:54:57,Lenox Hill East,East Harlem South,1,1.0,$10.9,2,Uber Black,Uber Pay
24099,2024-06-09 00:00:00,1899-12-30 06:21:42,Murray Hill,Lenox Hill West,1,1.0,$7.0,1.41,UberX,Uber Pay
24100,2024-06-09 00:00:00,1899-12-30 06:33:22,Yorkville West,East Harlem South,1,1.0,$8.0,1.01,Uber Comfort,Uber Pay
24101,2024-06-09 00:00:00,1899-12-30 06:04:27,Clinton East,Garment District,1,1.0,$5.5,1.1,UberX,Cash
24102,2024-06-09 00:00:00,1899-12-30 06:39:04,Penn Station/Madison Sq West,Murray Hill,1,1.0,$9.5,1.5,UberX,Uber Pay
24103,2024-06-09 00:00:00,1899-12-30 06:51:58,Sutton Place/Turtle Bay North,Yorkville West,1,1.0,$7.5,1.6,Uber Black,Uber Pay
24104,2024-06-09 00:00:00,1899-12-30 06:28:22,Garment District,Gramercy,1,1.0,$9.0,1.9,UberX,Uber Pay
24105,2024-06-09 00:00:00,1899-12-30 06:10:41,East Harlem North,Lenox Hill East,1,1.0,$14.0,3.4,UberX,Uber Pay
24106,2024-06-09 00:00:00,1899-12-30 06:25:24,Garment District,Midtown Center,1,1.0,$8.5,1.3,Uber Comfort,Uber Pay
24107,2024-06-09 00:00:00,1899-12-30 06:39:32,Garment District,Union Sq,1,1.0,$6.5,1.2,Uber Black,Uber Pay
24108,2024-06-09 00:00:00,1899-12-30 06:39:44,Penn Station/Madison Sq West,Midtown East,1,1.0,$8.0,1.74,UberX,Cash
24109,2024-06-09 00:00:00,1899-12-30 06:50:44,Park Slope,Ocean Hill,1,1.0,$14.5,3.52,UberXL,Cash
24110,2024-06-09 00:00:00,1899-12-30 06:13:46,West Village,Garment District,1,1.0,$9.1,1.61,UberX,Uber Pay
24111,2024-06-09 00:00:00,1899-12-30 06:48:42,Penn Station/Madison Sq West,Midtown North,1,1.0,$7.9,1.24,UberXL,Uber Pay
24112,2024-06-09 00:00:00,1899-12-30 06:11:43,East Chelsea,Morningside Heights,1,1.0,$22.0,6.02,UberX,Uber Pay
24113,2024-06-09 00:00:00,1899-12-30 07:01:40,Central Harlem North,Central Park,2,1.0,$9.5,2.26,UberXL,Uber Pay
24114,2024-06-09 00:00:00,1899-12-30 06:26:26,Penn Station/Madison Sq West,Midtown Center,1,1.0,$8.5,1.38,Uber Comfort,Uber Pay
24115,2024-06-09 00:00:00,1899-12-30 06:25:42,Penn Station/Madison Sq West,West Village,1,1.0,$7.9,1.4,UberX,Uber Pay
24116,2024-06-09 00:00:00,1899-12-30 06:39:19,Penn Station/Madison Sq West,Clinton East,1,1.0,$5.0,1.1,Uber Black,Cash
24117,2024-06-09 00:00:00,1899-12-30 06:41:54,Yorkville West,UN/Turtle Bay South,1,1.0,$9.5,2.1,Uber Black,Uber Pay
24118,2024-06-09 00:00:00,1899-12-30 06:58:15,Upper East Side North,Midtown Center,1,1.0,$11.5,2.4,UberX,Uber Pay
24119,2024-06-09 00:00:00,1899-12-30 06:58:33,Stuy Town/Peter Cooper Village,Midtown South,1,1.0,$8.0,1.4,Uber Green,Cash
24120,2024-06-09 00:00:00,1899-12-30 06:15:00,Clinton East,Midtown East,1,1.0,$8.5,1.64,Uber Black,Uber Pay
24121,2024-06-09 00:00:00,1899-12-30 06:46:40,Midtown Center,Lenox Hill West,1,1.0,$11.5,2.02,UberX,Uber Pay
24122,2024-06-09 00:00:00,1899-12-30 06:10:55,Sutton Place/Turtle Bay North,Kips Bay,1,1.0,$7.3,1.3,Uber Green,Uber Pay
24123,2024-06-09 00:00:00,1899-12-30 06:25:29,Clinton East,Upper East Side South,1,1.0,$8.0,1.4,Uber Green,Uber Pay
24124,2024-06-09 00:00:00,1899-12-30 06:25:30,Manhattan Valley,Clinton West,1,1.0,$11.5,3.3,UberXL,Cash
24125,2024-06-09 00:00:00,1899-12-30 06:30:54,Penn Station/Madison Sq West,Upper West Side South,1,1.0,$11.5,2.3,Uber Comfort,Uber Pay
24126,2024-06-09 00:00:00,1899-12-30 06:13:27,Manhattan Valley,Upper East Side South,1,1.0,$12.5,3.21,Uber Green,Cash
24127,2024-06-09 00:00:00,1899-12-30 07:44:00,Astoria,Astoria,2,1.0,$6.0,1.1,Uber Green,Cash
24128,2024-06-09 00:00:00,1899-12-30 07:58:54,Yorkville West,Murray Hill,1,1.0,$12.9,2.8,UberX,Uber Pay
24129,2024-06-09 00:00:00,1899-12-30 07:49:10,East Harlem North,East Harlem South,1,1.0,$8.6,1.46,Uber Comfort,Uber Pay
24130,2024-06-09 00:00:00,1899-12-30 07:33:00,Sunnyside,Lenox Hill East,2,1.0,$15.0,3.09,Uber Black,Uber Pay
24131,2024-06-09 00:00:00,1899-12-30 07:05:53,Washington Heights South,Lenox Hill East,6,1.0,$26.5,6.62,Uber Black,Uber Pay
24132,2024-06-09 00:00:00,1899-12-30 07:19:24,UN/Turtle Bay South,Upper East Side South,1,1.0,$10.3,2.09,Uber Comfort,Uber Pay
24133,2024-06-09 00:00:00,1899-12-30 07:36:44,Yorkville West,Lenox Hill East,1,1.0,$8.5,1.08,Uber Green,Uber Pay
24134,2024-06-09 00:00:00,1899-12-30 07:48:17,Penn Station/Madison Sq West,Hudson Sq,1,1.0,$9.0,1.64,Uber Green,Uber Pay
24135,2024-06-09 00:00:00,1899-12-30 07:14:54,Kips Bay,Jamaica,1,1.0,$37.0,12.9,Uber Green,Cash
24136,2024-06-09 00:00:00,1899-12-30 07:50:01,Penn Station/Madison Sq West,Financial District North,2,1.0,$17.5,3.69,UberX,Uber Pay
24137,2024-06-09 00:00:00,1899-12-30 07:01:56,Upper West Side South,Midtown East,1,1.0,$13.3,2.2,UberX,Uber Pay
24138,2024-06-09 00:00:00,1899-12-30 07:12:32,Yorkville East,LaGuardia Airport,1,1.0,$34.3,9.49,UberX,Uber Pay
24139,2024-06-09 00:00:00,1899-12-30 07:29:56,Lenox Hill West,Long Island City/Hunters Point,1,1.0,$12.0,2.3,UberXL,Uber Pay
24140,2024-06-09 00:00:00,1899-12-30 07:00:11,Gramercy,Long Island City/Hunters Point,1,1.0,$14.0,3.8,UberX,Uber Pay
24141,2024-06-09 00:00:00,1899-12-30 07:41:11,Manhattan Valley,Lenox Hill East,1,1.0,$15.1,2.78,Uber Green,Uber Pay
24142,2024-06-09 00:00:00,1899-12-30 07:53:06,Central Park,Kips Bay,1,1.0,$18.7,4.12,UberX,Uber Pay
24143,2024-06-09 00:00:00,1899-12-30 07:44:07,Upper East Side South,Lincoln Square West,1,1.0,$8.5,1.6,Uber Black,Cash
24144,2024-06-09 00:00:00,1899-12-30 07:18:26,Midtown East,Clinton East,1,1.0,$8.0,1.1,UberX,Uber Pay
24145,2024-06-09 00:00:00,1899-12-30 07:09:32,East Village,Midtown Center,1,1.0,$12.1,1.95,UberXL,Uber Pay
24146,2024-06-09 00:00:00,1899-12-30 07:56:21,Sutton Place/Turtle Bay North,Times Sq/Theatre District,1,1.0,$8.5,1.23,UberX,Uber Pay
24147,2024-06-09 00:00:00,1899-12-30 07:36:11,Penn Station/Madison Sq West,Midtown Center,1,1.0,$9.6,1.6,UberX,Uber Pay
24148,2024-06-09 00:00:00,1899-12-30 07:53:13,Lenox Hill West,Jackson Heights,1,1.0,$24.0,5.6,UberX,Uber Pay
24149,2024-06-09 00:00:00,1899-12-30 07:35:13,Yorkville East,Elmhurst,1,1.0,$27.1,7.25,UberXL,Uber Pay
24150,2024-06-09 00:00:00,1899-12-30 07:13:00,Upper West Side North,Kips Bay,2,1.0,$20.5,4.53,Uber Black,Uber Pay
24151,2024-06-09 00:00:00,1899-12-30 07:59:08,Yorkville East,Brooklyn Heights,1,1.0,$28.9,8.01,UberX,Uber Pay
24152,2024-06-09 00:00:00,1899-12-30 07:41:36,Upper West Side North,East Harlem South,1,1.0,$10.9,1.7,Uber Green,Uber Pay
24153,2024-06-09 00:00:00,1899-12-30 07:00:00,UN/Turtle Bay South,East Village,1,1.0,$9.1,1.34,Uber Black,Uber Pay
24154,2024-06-09 00:00:00,1899-12-30 07:49:42,Battery Park City,Midtown North,1,1.0,$19.0,4.88,Uber Black,Uber Pay
24155,2024-06-09 00:00:00,1899-12-30 07:23:15,Penn Station/Madison Sq West,West Village,1,1.0,$10.0,2.22,Uber Black,Cash
24156,2024-06-09 00:00:00,1899-12-30 07:05:54,Manhattan Valley,Gramercy,1,1.0,$30.2,6.44,UberX,Uber Pay
24157,2024-06-09 00:00:00,1899-12-30 07:22:24,Lenox Hill West,Flatiron,1,1.0,$18.5,3.5,UberX,Uber Pay
24158,2024-06-09 00:00:00,1899-12-30 07:49:48,Times Sq/Theatre District,Lenox Hill East,1,1.0,$10.0,1.8,UberX,Cash
24159,2024-06-09 00:00:00,1899-12-30 07:58:27,Upper West Side South,West Chelsea/Hudson Yards,1,1.0,$12.0,2.8,Uber Black,Uber Pay
24160,2024-06-09 00:00:00,1899-12-30 07:00:44,Upper East Side South,Midtown East,2,1.0,$8.1,1.38,Uber Black,Uber Pay
24161,2024-06-09 00:00:00,1899-12-30 07:40:44,Yorkville East,Lenox Hill East,2,1.0,$6.7,1.03,UberX,Uber Pay
24162,2024-06-09 00:00:00,1899-12-30 07:56:39,Yorkville West,East Harlem South,2,1.0,$9.1,1.35,Uber Comfort,Uber Pay
24163,2024-06-09 00:00:00,1899-12-30 07:00:34,Upper East Side South,East Harlem North,1,1.0,$16.5,3.4,UberX,Uber Pay
24164,2024-06-09 00:00:00,1899-12-30 07:24:23,Yorkville East,Lenox Hill East,1,1.0,$9.1,1.1,Uber Black,Uber Pay
24165,2024-06-09 00:00:00,1899-12-30 07:46:23,Sutton Place/Turtle Bay North,Greenwich Village South,1,1.0,$14.5,3.03,UberX,Uber Pay
24166,2024-06-09 00:00:00,1899-12-30 07:05:51,East Harlem South,Central Harlem,1,1.0,$7.0,1.6,UberX,Cash
24167,2024-06-09 00:00:00,1899-12-30 07:49:04,Lenox Hill West,TriBeCa/Civic Center,1,1.0,$22.5,6.1,UberX,Uber Pay
24168,2024-06-09 00:00:00,1899-12-30 07:23:25,Upper East Side North,Lenox Hill East,1,1.0,$10.3,1.63,Uber Black,Uber Pay
24169,2024-06-09 00:00:00,1899-12-30 07:41:21,Yorkville East,Sutton Place/Turtle Bay North,3,1.0,$12.7,2.49,UberX,Uber Pay
24170,2024-06-09 00:00:00,1899-12-30 07:01:51,Gowanus,Lenox Hill East,1,1.0,$43.9,10.5,UberX,Uber Pay
24171,2024-06-09 00:00:00,1899-12-30 07:28:10,Yorkville West,Times Sq/Theatre District,1,1.0,$11.0,2.37,UberX,Uber Pay
24172,2024-06-09 00:00:00,1899-12-30 07:40:45,Manhattan Valley,East Harlem North,5,1.0,$16.4,2.5,Uber Comfort,Uber Pay
24173,2024-06-09 00:00:00,1899-12-30 07:45:18,Penn Station/Madison Sq West,Lincoln Square East,5,1.0,$11.5,1.78,Uber Comfort,Uber Pay
24174,2024-06-09 00:00:00,1899-12-30 07:55:53,East Harlem North,Lenox Hill East,1,1.0,$10.5,2.72,UberX,Cash
24175,2024-06-09 00:00:00,1899-12-30 07:05:47,West Chelsea/Hudson Yards,Bloomingdale,1,1.0,$13.0,3.78,UberX,Cash
24176,2024-06-09 00:00:00,1899-12-30 07:55:42,Times Sq/Theatre District,Kips Bay,1,1.0,$9.0,2.16,Uber Comfort,Cash
24177,2024-06-09 00:00:00,1899-12-30 07:58:57,Kips Bay,Garment District,1,1.0,$8.0,1.3,Uber Black,Cash
24178,2024-06-09 00:00:00,1899-12-30 07:34:15,West Chelsea/Hudson Yards,Financial District North,1,1.0,$21.1,4,Uber Black,Uber Pay
24179,2024-06-09 00:00:00,1899-12-30 07:31:24,Yorkville East,East Harlem North,1,1.0,$9.0,2.17,UberX,Cash
24180,2024-06-09 00:00:00,1899-12-30 07:55:36,East Harlem North,East Harlem South,1,1.0,$6.0,1.1,UberX,Cash
24181,2024-06-09 00:00:00,1899-12-30 07:42:15,Yorkville East,Lenox Hill West,1,1.0,$8.5,1.23,Uber Comfort,Uber Pay
24182,2024-06-09 00:00:00,1899-12-30 07:47:01,Clinton West,Upper West Side North,1,1.0,$8.0,2.2,UberXL,Cash
24183,2024-06-09 00:00:00,1899-12-30 07:17:28,Manhattan Valley,UN/Turtle Bay South,1,1.0,$18.5,4.63,Uber Comfort,Uber Pay
24184,2024-06-09 00:00:00,1899-12-30 05:53:50,Kips Bay,Midtown East,1,1.0,$6.5,1.51,Uber Green,Cash
24185,2024-06-09 00:00:00,1899-12-30 07:49:01,Gramercy,Lenox Hill East,2,1.0,$14.0,3.12,Uber Black,Cash
24186,2024-06-09 00:00:00,1899-12-30 07:07:04,Lenox Hill West,East Harlem South,1,1.0,$9.1,1.87,Uber Comfort,Uber Pay
24187,2024-06-09 00:00:00,1899-12-30 07:13:17,Midtown Center,Lenox Hill East,2,1.0,$11.5,1.93,UberX,Uber Pay
24188,2024-06-09 00:00:00,1899-12-30 07:50:25,Upper East Side North,West Village,1,1.0,$20.8,4.6,Uber Green,Uber Pay
24189,2024-06-09 00:00:00,1899-12-30 07:15:10,Greenwich Village South,Sutton Place/Turtle Bay North,1,1.0,$12.0,3.2,UberX,Cash
24190,2024-06-09 00:00:00,1899-12-30 07:50:10,Manhattanville,Midtown East,4,1.0,$19.5,5.52,Uber Green,Cash
24191,2024-06-09 00:00:00,1899-12-30 07:03:41,East Harlem North,Lenox Hill West,1,1.0,$10.3,2.1,UberX,Uber Pay
24192,2024-06-09 00:00:00,1899-12-30 07:03:10,Upper East Side North,UN/Turtle Bay South,1,1.0,$13.3,2.9,UberXL,Uber Pay
24193,2024-06-09 00:00:00,1899-12-30 07:31:04,Sutton Place/Turtle Bay North,Financial District South,1,1.0,$16.5,5.51,UberX,Cash
24194,2024-06-09 00:00:00,1899-12-30 07:09:05,Midtown East,Upper West Side South,1,1.0,$10.5,2.23,UberX,Uber Pay
24195,2024-06-09 00:00:00,1899-12-30 07:27:37,Morningside Heights,Upper West Side South,1,1.0,$12.7,2.49,UberX,Uber Pay
24196,2024-06-09 00:00:00,1899-12-30 07:38:11,Upper East Side South,TriBeCa/Civic Center,1,1.0,$23.5,7.1,Uber Comfort,Uber Pay
24197,2024-06-09 00:00:00,1899-12-30 07:13:26,Gramercy,Midtown Center,1,1.0,$7.0,1.6,UberX,Cash
24198,2024-06-09 00:00:00,1899-12-30 07:27:59,Lenox Hill West,Woodhaven,1,1.0,$40.0,9.76,UberX,Uber Pay
24199,2024-06-09 00:00:00,1899-12-30 07:29:04,Upper West Side North,East Harlem South,1,1.0,$7.5,1.7,UberXL,Cash
24200,2024-06-09 00:00:00,1899-12-30 07:16:13,Midtown Center,East Chelsea,1,1.0,$10.2,1.47,Uber Green,Uber Pay
24201,2024-06-09 00:00:00,1899-12-30 07:39:25,Upper West Side North,Hamilton Heights,1,1.0,$11.0,2.13,UberXL,Uber Pay
24202,2024-06-09 00:00:00,1899-12-30 07:26:42,Upper East Side South,Yorkville West,1,1.0,$5.5,1.07,UberXL,Cash
24203,2024-06-09 00:00:00,1899-12-30 07:48:58,Yorkville West,Lenox Hill East,1,1.0,$8.5,1.55,Uber Black,Cash
24204,2024-06-09 00:00:00,1899-12-30 07:12:25,NV,NV,2,1.0,$12.1,2.58,UberXL,Uber Pay
24205,2024-06-09 00:00:00,1899-12-30 07:48:46,Yorkville East,LaGuardia Airport,1,1.0,$28.9,7.72,Uber Comfort,Uber Pay
24206,2024-06-09 00:00:00,1899-12-30 07:28:24,Lenox Hill East,Upper West Side North,1,1.0,$16.5,3.2,UberXL,Uber Pay
24207,2024-06-09 00:00:00,1899-12-30 07:16:13,Murray Hill,Central Harlem North,1,1.0,$44.0,14.43,Uber Black,Cash
24208,2024-06-09 00:00:00,1899-12-30 07:38:30,Upper West Side North,UN/Turtle Bay South,1,1.0,$23.3,4.39,UberX,Uber Pay
24209,2024-06-09 00:00:00,1899-12-30 07:03:17,Little Italy/NoLiTa,Midtown East,5,1.0,$11.4,2.76,UberX,Uber Pay
24210,2024-06-09 00:00:00,1899-12-30 07:41:13,Lower East Side,Kips Bay,5,1.0,$8.5,1.59,UberX,Uber Pay
24211,2024-06-09 00:00:00,1899-12-30 07:24:29,Penn Station/Madison Sq West,Midtown North,1,1.0,$9.0,2.07,Uber Black,Uber Pay
24212,2024-06-09 00:00:00,1899-12-30 07:38:57,Hamilton Heights,Central Harlem,1,1.0,$7.5,1.4,UberXL,Cash
24213,2024-06-09 00:00:00,1899-12-30 06:59:59,Lenox Hill West,Clinton West,3,1.0,$14.5,2.33,Uber Comfort,Uber Pay
24214,2024-06-09 00:00:00,1899-12-30 07:17:57,Garment District,Midtown East,2,1.0,$7.5,1.5,Uber Green,Cash
24215,2024-06-09 00:00:00,1899-12-30 07:05:01,Midtown East,East Harlem South,1,1.0,$11.5,3.6,Uber Comfort,Cash
24216,2024-06-09 00:00:00,1899-12-30 07:31:01,Lenox Hill East,East Harlem South,1,1.0,$9.1,1.7,Uber Comfort,Uber Pay
24217,2024-06-09 00:00:00,1899-12-30 07:41:50,Yorkville West,Midtown East,1,1.0,$11.5,2.5,UberX,Uber Pay
24218,2024-06-09 00:00:00,1899-12-30 07:53:33,Clinton East,UN/Turtle Bay South,1,1.0,$8.3,1.05,UberXL,Uber Pay
24219,2024-06-09 00:00:00,1899-12-30 07:34:40,East Harlem South,Garment District,6,1.0,$17.0,4.18,Uber Green,Uber Pay
24220,2024-06-09 00:00:00,1899-12-30 07:56:03,Lincoln Square East,Long Island City/Queens Plaza,2,1.0,$19.5,4.78,UberX,Cash
24221,2024-06-09 00:00:00,1899-12-30 07:07:38,Upper East Side South,Central Park,3,1.0,$7.5,1.57,UberX,Cash
24222,2024-06-09 00:00:00,1899-12-30 07:45:49,Upper East Side South,Murray Hill,2,1.0,$9.1,1.88,Uber Comfort,Uber Pay
24223,2024-06-09 00:00:00,1899-12-30 07:04:26,Kips Bay,Lenox Hill West,1,1.0,$9.5,1.93,UberXL,Uber Pay
24224,2024-06-09 00:00:00,1899-12-30 07:12:51,Yorkville West,UN/Turtle Bay South,1,1.0,$12.5,2.9,UberXL,Uber Pay
24225,2024-06-09 00:00:00,1899-12-30 07:22:52,Kips Bay,Chinatown,2,1.0,$12.0,3.11,UberX,Cash
24226,2024-06-09 00:00:00,1899-12-30 07:37:46,NV,Lenox Hill West,1,1.0,$19.0,5.4,UberX,Amazon Pay
24227,2024-06-09 00:00:00,1899-12-30 07:29:57,Upper West Side South,Seaport,1,1.0,$30.7,8.2,Uber Comfort,Uber Pay
24228,2024-06-09 00:00:00,1899-12-30 07:36:19,Lenox Hill West,Manhattan Valley,2,1.0,$16.5,3.23,Uber Comfort,Uber Pay
24229,2024-06-09 00:00:00,1899-12-30 07:04:43,Lenox Hill East,Gramercy,1,1.0,$15.1,3.42,UberX,Uber Pay
24230,2024-06-09 00:00:00,1899-12-30 07:20:02,Murray Hill,East Village,1,1.0,$6.5,1.44,Uber Black,Cash
24231,2024-06-09 00:00:00,1899-12-30 07:11:46,Upper West Side South,Upper East Side North,1,1.0,$10.0,2.3,UberX,Cash
24232,2024-06-09 00:00:00,1899-12-30 07:50:20,Upper West Side North,Lincoln Square West,1,1.0,$7.5,1.9,UberX,Uber Pay
24233,2024-06-09 00:00:00,1899-12-30 07:31:13,Manhattan Valley,Lincoln Square West,1,1.0,$8.0,2.07,Uber Green,Cash
24234,2024-06-09 00:00:00,1899-12-30 07:46:54,Upper East Side North,Midtown North,1,1.0,$7.2,1.2,Uber Green,Uber Pay
24235,2024-06-09 00:00:00,1899-12-30 07:30:19,Clinton East,Sutton Place/Turtle Bay North,1,1.0,$8.5,1.85,Uber Comfort,Uber Pay
24236,2024-06-09 00:00:00,1899-12-30 07:13:20,Gramercy,Midtown Center,1,1.0,$7.5,1.65,Uber Green,Cash
24237,2024-06-09 00:00:00,1899-12-30 07:13:31,Clinton West,Lincoln Square East,1,1.0,$6.0,1.21,UberX,Cash
24238,2024-06-09 00:00:00,1899-12-30 07:25:09,Upper West Side North,East Harlem North,1,1.0,$11.0,2.24,UberX,Uber Pay
24239,2024-06-09 00:00:00,1899-12-30 07:12:20,Manhattan Valley,Midtown North,1,1.0,$13.3,2.8,UberX,Uber Pay
24240,2024-06-09 00:00:00,1899-12-30 07:49:58,Upper West Side North,Upper East Side South,1,1.0,$9.5,2.03,UberX,Cash
24241,2024-06-09 00:00:00,1899-12-30 07:40:53,Penn Station/Madison Sq West,Clinton West,1,1.0,$10.3,1.6,UberX,Uber Pay
24242,2024-06-09 00:00:00,1899-12-30 07:37:10,Lincoln Square East,Midtown East,1,1.0,$8.6,1.7,UberXL,Uber Pay
24243,2024-06-09 00:00:00,1899-12-30 07:16:14,Midtown Center,Howard Beach,1,1.0,$50.0,13.8,Uber Green,Cash
24244,2024-06-09 00:00:00,1899-12-30 07:48:31,Upper West Side South,Lincoln Square West,1,1.0,$9.0,1.68,UberX,Uber Pay
24245,2024-06-09 00:00:00,1899-12-30 07:24:10,Upper East Side North,East Harlem North,1,1.0,$8.0,1.76,Uber Green,Uber Pay
24246,2024-06-09 00:00:00,1899-12-30 07:42:21,Gramercy,Lenox Hill West,1,1.0,$10.0,2.35,Uber Green,Uber Pay
24247,2024-06-09 00:00:00,1899-12-30 07:10:56,Upper West Side South,Clinton East,1,1.0,$12.1,2.03,Uber Comfort,Uber Pay
24248,2024-06-09 00:00:00,1899-12-30 07:08:39,Clinton East,Morningside Heights,1,1.0,$17.5,5.52,Uber Green,Cash
24249,2024-06-09 00:00:00,1899-12-30 07:04:12,Yorkville West,Midtown East,1,1.0,$7.5,1.7,UberXL,Cash
